locale-fr,GLOBAL.SEND,Envoyer
locale-fr,GLOBAL.SEND_DATA,Envoyer des données
locale-fr,GLOBAL.FIELD_NAME,Nom du champ
locale-fr,GLOBAL.CHANGE_STYLE,Changer le style
locale-fr,GLOBAL.OPACITY,Opacité
locale-fr,GLOBAL.VIEW_MODE,Mode Affichage
locale-fr,GLOBAL.VECTOR,Vecteur
locale-fr,GLOBAL.RASTER,Raster
locale-fr,GLOBAL.REQUIRED_VALUE,Valeur requise
locale-fr,GLOBAL.BOUNDARY_AREA,Zone de délimitation
locale-fr,GLOBAL.TILLABLE_AREA,Zone labourable
locale-fr,GLOBAL.SHOW_LAYERS_LIST,Afficher la liste des couches
locale-fr,GLOBAL.HIDE_LAYERS_LIST,Masquer la liste des couches
locale-fr,GLOBAL.SET_VALUE,Définir une valeur
locale-fr,GLOBAL.DEVICES,Dispositifs
locale-fr,GLOBAL.SEARCH,Rechercher
locale-fr,GLOBAL.FIELDS,champs
locale-fr,GLOBAL.FIELD,champ
locale-fr,GLOBAL.FARM,exploitation
locale-fr,GLOBAL.FARMS,exploitations
locale-fr,GLOBAL.ZONE,Zone
locale-fr,GLOBAL.ZONES,Zones
locale-fr,GLOBAL.PRODUCT,Produit
locale-fr,GLOBAL.PRODUCTS,Produits
locale-fr,GLOBAL.GROWER,agriculteur
locale-fr,GLOBAL.GROWERS,agriculteurs
locale-fr,GLOBAL.TASKS,tâches
locale-fr,GLOBAL.CROP,récolte
locale-fr,GLOBAL.CROPS,récoltes
locale-fr,GLOBAL.VEHICLES,véhicules
locale-fr,GLOBAL.VEHICLE,véhicule
locale-fr,GLOBAL.UNIT,unité
locale-fr,GLOBAL.PRODUCT_TYPE,Type de produit
locale-fr,GLOBAL.SHOWME,MONTREZ-MOI
locale-fr,GLOBAL.CANCEL,annuler
locale-fr,GLOBAL.EDIT,Modifier
locale-fr,GLOBAL.DELETE,Supprimer
locale-fr,GLOBAL.DELETE_CONFIRMATION,Etes-vous sûr de vouloir supprimer ?
locale-fr,GLOBAL.SEND_TO,Envoyer à
locale-fr,GLOBAL.MORE,Plus
locale-fr,GLOBAL.CLEAR_LIST,Effacer la liste
locale-fr,GLOBAL.CREATED,Créé à
locale-fr,GLOBAL.ALL,Tout
locale-fr,GLOBAL.YEAR,Année
locale-fr,GLOBAL.TYPE,Type
locale-fr,GLOBAL.ALARM,Alarme
locale-fr,GLOBAL.ALARMS,Alarmes
locale-fr,GLOBAL.OPERATION,Fonctionnement
locale-fr,GLOBAL.NAME,nom
locale-fr,GLOBAL.EG,|Exemple, ferme de la vallée d'If|
locale-fr,GLOBAL.COMPANY,société
locale-fr,GLOBAL.SUBCOMPANY,Filiale
locale-fr,GLOBAL.FLEET,Flotte
locale-fr,GLOBAL.CONFIRM,Confirmer
locale-fr,GLOBAL.CREATE,Créer
locale-fr,GLOBAL.CLOSE,fermer
locale-fr,GLOBAL.SAVE,Enregistrer
locale-fr,GLOBAL.CREATED_S,Créé
locale-fr,GLOBAL.VIEW_ON_MAP,Afficher sur la carte
locale-fr,GLOBAL.GUIDANCE,Guidage
locale-fr,GLOBAL.SETTINGS,Paramètres
locale-fr,GLOBAL.LOGOUT,Déconnexion
locale-fr,GLOBAL.TASK_ID,tâche {{id}}
locale-fr,GLOBAL.FARM_ID,exploitation {{id}}
locale-fr,GLOBAL.FIELD_ID,champ {{id}}
locale-fr,GLOBAL.HOUR,heure
locale-fr,GLOBAL.HOURS,heures
locale-fr,GLOBAL.MINUTE,minute
locale-fr,GLOBAL.MINUTES,minutes
locale-fr,GLOBAL.VIEW_LAYERS,Afficher les couches
locale-fr,UPLOAD.DND,Faites glisser les fichiers et déposez-les ici !
locale-fr,UPLOAD.OR,ou
locale-fr,UPLOAD.BROWSE,parcourez les fichiers
locale-fr,UPLOAD.UPLOADING,Chargement en cours
locale-fr,UPLOAD.UPLOADING_DOT,Chargement en cours...
locale-fr,UPLOAD.ERROR,Erreur
locale-fr,UPLOAD.ERROR_UPLOADING,Erreur lors du téléchargement
locale-fr,UPLOAD.ERROR_IMPORTING,Erreur lors de l'importation
locale-fr,UPLOAD.RETRY,Réessayer le téléchargement
locale-fr,UPLOAD.PROCESSING,Traitement en cours
locale-fr,UPLOAD.PROCESSING_TASK,Traitement de la tâche en cours...
locale-fr,UPLOAD.COMPLETED,Terminé
locale-fr,UPLOAD.HAS_BEEN,a été importé dans le champ 
locale-fr,UPLOAD.HAS_BEEN_FROM,{{taskName}} de {{fileName}} a été importée dans {{fieldName}}
locale-fr,UPLOAD.HAS_BEEN_ORPHAN,a été importé en tant que tâche orpheline
locale-fr,UPLOAD.UNKNOWN,Fichier inconnu.
locale-fr,UPLOAD.START_NOTIFICATION,Le fichier téléchargé {{fileName}} est en cours de traitement
locale-fr,UPLOAD.FINISH_NOTIFICATION,{{fileName}} a été importé
locale-fr,UPLOAD.GFF_UPDATE_NOTIFICATION,|Les données Agriculteur, Exploitation et Champ sont en cours de mise à jour|
locale-fr,ERRORS.ERROR_FOUND.ZERO,
locale-fr,ERRORS.ERROR_FOUND.ONE,{{ErrorCount}} erreur trouvée
locale-fr,ERRORS.ERROR_FOUND.MANY,{{ErrorCount}} erreurs trouvées
locale-fr,ERRORS.ERROR_VIEW.ZERO,
locale-fr,ERRORS.ERROR_VIEW.ONE,Il y a {{errorCount}} erreur. Affichez-la en appuyant sur le bouton suivant
locale-fr,ERRORS.ERROR_VIEW.MANY,Il y a {{errorCount}} erreurs. Affichez-les en appuyant sur le bouton suivant
locale-fr,ERRORS.HTTP.PARSE,Impossible d'analyser la réponse du serveur
locale-fr,ERRORS.HTTP.FETCH,Impossible de récupérer les données {{objet}}
locale-fr,ERRORS.GROWERS.NEW,Impossible de créer un producteur
locale-fr,ERRORS.GROWERS.EDIT,Impossible de modifier le producteur avec l'identifiant {{id}}
locale-fr,ERRORS.GROWERS.DELETE,Impossible de supprimer le producteur avec l'identifiant {{id}}
locale-fr,ERRORS.FARMS.NEW,Impossible de créer une exploitation
locale-fr,ERRORS.FARMS.EDIT,Impossible de modifier l'exploitation avec l'identifiant {{id}}
locale-fr,ERRORS.FARMS.DELETE,Impossible de supprimer l'exploitation avec l'identifiant {{id}}
locale-fr,ERRORS.CROPS.NEW,Impossible de créer une récolte
locale-fr,ERRORS.CROPS.EDIT,Impossible de modifier la récolte avec l'identifiant {{id}}
locale-fr,ERRORS.CROPS.DELETE,Impossible de supprimer la récolte avec l'identifiant {{id}}
locale-fr,ERRORS.PRODUCTS.NEW,Impossible de créer un produit
locale-fr,ERRORS.PRODUCTS.EDIT,Impossible de modifier le produit avec l'identifiant {{id}}
locale-fr,ERRORS.PRODUCTS.DELETE,Impossible de supprimer le produit avec l'identifiant {{id}}
locale-fr,ERRORS.TASKS.NEW,Impossible de créer une tâche
locale-fr,ERRORS.TASKS.EDIT,Impossible de modifier la tâche avec l'identifiant {{id}}
locale-fr,ERRORS.TASKS.DELETE,Impossible de supprimer la tâche avec l'identifiant {{id}}
locale-fr,ERRORS.PRESCRIPTIONS.NEW,Impossible de créer un traitement
locale-fr,ERRORS.PRESCRIPTIONS.EDIT,Impossible de modifier le traitement avec l'identifiant {{id}}
locale-fr,ERRORS.PRESCRIPTIONS.DELETE,Impossible de supprimer le traitement avec l'identifiant {{id}}
locale-fr,ERRORS.FIELDS.EDIT,Impossible de modifier le champ avec l'identifiant {{id}}
locale-fr,ERRORS.FIELDS.DELETE,Impossible de supprimer le champ avec l'identifiant {{id}}
locale-fr,ERRORS.MZONE.CREATE,Impossible de créer une zone de gestion
locale-fr,ERRORS.MZONE.EDIT,Impossible de modifier la zone de gestion avec l'identifiant {{id}}
locale-fr,ERRORS.MZONE.DELETE,Impossible de supprimer la zone de gestion avec l'identifiant {{id}}
locale-fr,EMPTY_STATE.TASKS.IMPORTED_TITLE,Aucune tâche n'a encore été importée
locale-fr,EMPTY_STATE.TASKS.IMPORTED_TEXT,Vous pouvez importer une nouvelle tâche avec le bouton ci-dessous
locale-fr,EMPTY_STATE.TASKS.IMPORTED_CTA,importer une tâche
locale-fr,EMPTY_STATE.TASKS.FOUND_TITLE,Aucune tâche trouvée
locale-fr,EMPTY_STATE.TASKS.FOUND_TEXT,Essayez de modifier les filtres
locale-fr,EMPTY_STATE.TASKS.NOT_SELECTED,AUCUNE TACHE N'A ENCORE ETE IMPORTEE
locale-fr,EMPTY_STATE.TASKS.NOT_SELECTED_TXT,Vous pouvez importer une nouvelle tâche avec le bouton en haut à droite
locale-fr,EMPTY_STATE.FIELDS.CREATED_TITLE,Aucun champ n'a encore été créé
locale-fr,EMPTY_STATE.FIELDS.CREATED_TXT,Vous pouvez créer un nouveau champ avec le bouton ci-dessous
locale-fr,EMPTY_STATE.FIELDS.FOUND_TITLE,Aucun champ trouvé
locale-fr,EMPTY_STATE.FIELDS.FOUND_TXT,Essayez de modifier la recherche et les filtres
locale-fr,EMPTY_STATE.FIELDS.NOT_SELECTED,AUCUN CHAMP N'A ENCORE ETE SELECTIONNE
locale-fr,EMPTY_STATE.FIELDS.NOT_SELECTED_TXT,Vous pouvez sélectionner un champ dans la barre latérale à gauche pour voir toutes les tâches associées
locale-fr,EMPTY_STATE.VEHICLES.CREATED_TITLE,Aucun véhicule n'a encore été créé
locale-fr,EMPTY_STATE.VEHICLES.FOUND_TITLE,Aucun véhicule n'a encore été trouvé
locale-fr,EMPTY_STATE.VEHICLES.FOUND_TXT,Essayez de modifier la recherche et les filtres
locale-fr,EMPTY_STATE.DEFAULT.TITLE,Aucune donnée
locale-fr,EMPTY_STATE.PRESCRIPTIONS.IMPORTED_TITLE,Aucun traitement n'a été créé à ce jour
locale-fr,EMPTY_STATE.PRESCRIPTIONS.IMPORTED_TEXT,Vous pouvez créer un nouveau traitement avec le bouton ci-dessous
locale-fr,EMPTY_STATE.PRESCRIPTIONS.IMPORTED_CTA,nouveau traitement
locale-fr,EMPTY_STATE.MGMZ.IMPORTED_TITLE,Aucune zone de gestion créée à ce jour
locale-fr,EMPTY_STATE.GUIDANCE.IMPORTED_TITLE,Aucun guidage créé à ce jour
locale-fr,EMPTY_STATE.ANALYSIS.IMPORTED_TITLE,Aucune analyse créée à ce jour
locale-fr,EMPTY_STATE.ANALYSIS.IMPORTED_TEXT,Vous pouvez créer une nouvelle analyse avec le bouton ci-dessous
locale-fr,EMPTY_STATE.ANALYSIS.IMPORTED_CTA,aller à spotlight
locale-fr,FIELD_CARD.ACTIONS.EDIT,Modifier le champ
locale-fr,FIELD_CARD.ACTIONS.DELETE,Supprimer
locale-fr,FIELD_CARD.INFO,Informations relatives au champ
locale-fr,FIELD_CARD.GROWER,Agriculteur
locale-fr,FIELD_CARD.FARM,Exploitation
locale-fr,FIELD_CARD.AREA,Surface totale du champ
locale-fr,FIELD_CARD.CROPS,Récoltes
locale-fr,FIELD_CARD.TILLABLE,Zone labourable
locale-fr,FIELD_CARD.WEATHER,Météo
locale-fr,FIELD_CARD.LAST_TASKS,3 dernières tâches
locale-fr,FIELD_CARD.IMPORT_TASKS,Importer une tâche
locale-fr,FIELD_CARD.SUMMARY_TASKS,Résumé de la tâche
locale-fr,PRESCRIPTION.SENT_TO_VEHICLE,La prescription a été envoyée au véhicule
locale-fr,PRESCRIPTION.NOT_SENT_TO_VEHICLE,La prescription n'a pas été envoyée au véhicule
locale-fr,PRESCRIPTION.PRESCRIPTION_EMPTY,AUCUNE PRESCRIPTION N'A ENCORE ETE CREEE
locale-fr,PRESCRIPTION.PRESCRIPTION_EMPTY_DESC,Vous pouvez créer une nouvelle prescription avec le bouton en haut à droite
locale-fr,PRESCRIPTION.SELECT_DEVICE,Sélectionner un dispositif
locale-fr,PRESCRIPTION.SELECT_DEVICE_DESC,Sélectionner un dispositif dans la liste ci-dessous.
locale-fr,PRESCRIPTION.APPLIED_DATE,Date prévue
locale-fr,PRESCRIPTION.CREATION_DATE,Date de création
locale-fr,PRESCRIPTION.TOTAL_AREA,Surface totale
locale-fr,PRESCRIPTION.PRODUCT_QUANTITY,Quantité de produit
locale-fr,PRESCRIPTION.STATUS_PROCESSING,Création du fichier de prescription en cours...
locale-fr,PRESCRIPTION.STATUS_PROCESSED,Prescription créée
locale-fr,PRESCRIPTION.PLANNED_DATE,Date prévue
locale-fr,PRESCRIPTION.HIDE_ZONES,MASQUER LES ZONES
locale-fr,PRESCRIPTION.SHOW_ZONES,AFFICHER LES ZONES
locale-fr,PRESCRIPTION.GROWERS_SELECT,Tous les agriculteurs
locale-fr,PRESCRIPTION.FARMS_SELECT,Toutes les exploitations
